Fecha,NFactura,Vendedor,Cliente,Producto,Lote,Cantidad,PrecioUnitario,CostoUnitario,Categoria,StockInicial,StockFinal,Bodega
2023-09-12,F00071,Ana Torres,Retail Pacífico,Desinfectante Amonio,L230912,14,5254,3049,Limpieza,50,36,Bodega Norte
2023-09-12,F00071,Ana Torres,Retail Pacífico,Sellador Epóxico,L230907,1,13595,9376,Químicos,3,2,Bodega Norte
2023-09-12,F00071,Ana Torres,Retail Pacífico,Sellador Epóxico,L230925,5,13595,9376,Químicos,8,3,Bodega Norte
2023-09-13,F00072,María López,Distribuidora Austral,Desengrasante Industrial,L230905,12,4940,3185,Químicos,30,18,Bodega Sur
2023-09-13,F00072,María López,Distribuidora Austral,Desengrasante Industrial,L230922,1,4940,3185,Químicos,3,2,Bodega Sur
2023-09-13,F00072,María López,Distribuidora Austral,Removedor de Ceras,L230928,1,9129,5147,Solventes,4,3,Bodega Sur
2023-09-13,F00072,María López,Distribuidora Austral,Aditivo Antiespuma,L230901,43,5478,3636,Químicos,134,91,Bodega Sur
2023-09-13,F00072,María López,Distribuidora Austral,Aditivo Antiespuma,L230921,5,5478,3636,Químicos,26,21,Bodega Sur
2023-09-13,F00073,Ana Torres,Servicios Mineros Z,Desinfectante Amonio,L230914,29,5623,3077,Limpieza,84,55,Bodega Norte
2023-09-13,F00073,Ana Torres,Servicios Mineros Z,Detergente Enzimático,L230909,16,6500,3802,Limpieza,36,20,Bodega Norte
2023-09-13,F00074,María López,Comercial FríoSur,Detergente Enzimático,L230924,17,6248,3641,Limpieza,55,38,Bodega Norte
2023-09-14,F00075,Juan Pérez,Servicios Mineros Z,Detergente Enzimático,L230926,32,6508,3750,Limpieza,102,70,Bodega Sur
2023-09-14,F00075,Juan Pérez,Servicios Mineros Z,Desengrasante Industrial,L230904,23,5096,3089,Químicos,74,51,Bodega Sur
2023-09-14,F00075,Juan Pérez,Servicios Mineros Z,Sellador Epóxico,L230914,10,12530,9020,Químicos,19,9,Bodega Sur
2023-09-14,F00075,Juan Pérez,Servicios Mineros Z,Desinfectante Amonio,L230906,21,5072,3043,Limpieza,49,28,Bodega Sur
2023-09-14,F00076,Ana Torres,Supermercados Nova,Desengrasante Industrial,L230913,41,5020,3085,Químicos,160,119,Bodega Norte
2023-09-14,F00076,Ana Torres,Supermercados Nova,Sellador Epóxico,L230913,1,12364,8465,Químicos,3,2,Bodega Norte
2023-09-14,F00076,Ana Torres,Supermercados Nova,Detergente Alcalino,L230922,9,3750,2449,Limpieza,20,11,Bodega Norte
2023-09-14,F00076,Ana Torres,Supermercados Nova,Solvente Multiuso,L230907,15,7352,4752,Solventes,79,64,Bodega Norte
2023-09-14,F00076,Ana Torres,Supermercados Nova,Detergente Enzimático,L230922,24,6412,3999,Limpieza,68,44,Bodega Norte
2023-09-14,F00077,Juan Pérez,Servicios Mineros Z,Removedor de Ceras,L230902,9,8673,5480,Solventes,15,6,Bodega Norte
2023-09-15,F00078,María López,Servicios Mineros Z,Sellador Epóxico,L230916,1,12842,8893,Químicos,3,2,Bodega Centro
2023-09-15,F00078,María López,Servicios Mineros Z,Sellador Epóxico,L230917,1,12842,8893,Químicos,4,3,Bodega Centro
2023-09-15,F00078,María López,Servicios Mineros Z,Aditivo Antiespuma,L230914,16,5400,3230,Químicos,43,27,Bodega Centro
2023-09-15,F00078,María López,Servicios Mineros Z,Solvente Multiuso,L230912,5,7201,5019,Solventes,17,12,Bodega Centro
2023-09-15,F00079,Ana Torres,Supermercados Nova,Aditivo Antiespuma,L230907,9,5955,3663,Químicos,29,20,Bodega Sur
2023-09-15,F00079,Ana Torres,Supermercados Nova,Aditivo Antiespuma,L230911,2,5955,3663,Químicos,6,4,Bodega Sur
2023-09-15,F00079,Ana Torres,Supermercados Nova,Desinfectante Amonio,L230912,4,5351,3242,Limpieza,16,12,Bodega Sur
2023-09-15,F00079,Ana Torres,Supermercados Nova,Desinfectante Amonio,L230928,12,5351,3242,Limpieza,43,31,Bodega Sur
2023-09-15,F00079,Ana Torres,Supermercados Nova,Removedor de Ceras,L230917,1,9661,5599,Solventes,3,2,Bodega Sur
2023-09-15,F00079,Ana Torres,Supermercados Nova,Removedor de Ceras,L230924,1,9661,5599,Solventes,1,0,Bodega Sur
2023-09-15,F00080,Pedro Ruiz,Distribuidora Austral,Sellador Epóxico,L230915,6,12500,8697,Químicos,23,17,Bodega Sur
2023-09-15,F00080,Pedro Ruiz,Distribuidora Austral,Desengrasante Industrial,L230929,17,5107,3099,Químicos,40,23,Bodega Sur
2023-09-16,F00081,Juan Pérez,Supermercados Nova,Desengrasante Industrial,L230902,29,4672,3123,Químicos,55,26,Bodega Sur
2023-09-16,F00081,Juan Pérez,Supermercados Nova,Sellador Epóxico,L230916,4,11896,8498,Químicos,12,8,Bodega Sur
2023-09-16,F00081,Juan Pérez,Supermercados Nova,Sellador Epóxico,L230927,7,11896,8498,Químicos,17,10,Bodega Sur
2023-09-20,F00082,Ana Torres,Industrias Polar,Solvente Multiuso,L230911,6,7820,4383,Solventes,19,13,Bodega Centro
2023-09-20,F00082,Ana Torres,Industrias Polar,Removedor de Ceras,L230919,1,9299,4924,Solventes,1,0,Bodega Centro
2023-09-20,F00083,Juan Pérez,Logística Andes,Sellador Epóxico,L230906,1,12206,9341,Químicos,3,2,Bodega Norte
2023-09-20,F00083,Juan Pérez,Logística Andes,Sellador Epóxico,L230916,2,12206,9341,Químicos,7,5,Bodega Norte
2023-09-22,F00084,Juan Pérez,Distribuidora Austral,Sellador Epóxico,L230920,1,12657,9011,Químicos,1,0,Bodega Centro
2023-09-22,F00084,Juan Pérez,Distribuidora Austral,Aditivo Antiespuma,L230904,40,5748,3389,Químicos,154,114,Bodega Centro
2023-09-22,F00084,Juan Pérez,Distribuidora Austral,Aditivo Antiespuma,L230922,15,5748,3389,Químicos,55,40,Bodega Centro
2023-09-22,F00084,Juan Pérez,Distribuidora Austral,Detergente Alcalino,L230911,4,4134,2259,Limpieza,7,3,Bodega Centro
2023-09-22,F00084,Juan Pérez,Distribuidora Austral,Detergente Alcalino,L230923,2,4134,2259,Limpieza,4,2,Bodega Centro
2023-09-22,F00084,Juan Pérez,Distribuidora Austral,Detergente Enzimático,L230908,20,6698,3696,Limpieza,44,24,Bodega Centro
2023-09-22,F00084,Juan Pérez,Distribuidora Austral,Desengrasante Industrial,L230901,26,5103,2978,Químicos,83,57,Bodega Centro
2023-09-22,F00085,Pedro Ruiz,Industrias Polar,Removedor de Ceras,L230904,3,8547,4962,Solventes,9,6,Bodega Sur
2023-09-22,F00085,Pedro Ruiz,Industrias Polar,Desengrasante Industrial,L230902,38,4936,2976,Químicos,178,140,Bodega Sur
2023-09-22,F00085,Pedro Ruiz,Industrias Polar,Sellador Epóxico,L230910,1,11901,8589,Químicos,2,1,Bodega Sur
2023-09-22,F00085,Pedro Ruiz,Industrias Polar,Solvente Multiuso,L230912,20,7054,4725,Solventes,43,23,Bodega Sur
2023-09-23,F00086,Ana Torres,MetalMaq Ltda,Aditivo Antiespuma,L230911,45,6100,3730,Químicos,154,109,Bodega Centro
2023-09-23,F00086,Ana Torres,MetalMaq Ltda,Detergente Alcalino,L230915,10,3714,2341,Limpieza,17,7,Bodega Centro
2023-09-23,F00086,Ana Torres,MetalMaq Ltda,Detergente Alcalino,L230910,12,3714,2341,Limpieza,57,45,Bodega Centro
2023-09-23,F00086,Ana Torres,MetalMaq Ltda,Desengrasante Industrial,L230902,49,5241,2970,Químicos,175,126,Bodega Centro
2023-09-23,F00086,Ana Torres,MetalMaq Ltda,Solvente Multiuso,L230905,2,7317,4718,Solventes,7,5,Bodega Centro
2023-09-23,F00086,Ana Torres,MetalMaq Ltda,Solvente Multiuso,L230913,21,7317,4718,Solventes,21,0,Bodega Centro
2023-09-23,F00087,Ana Torres,Retail Pacífico,Desinfectante Amonio,L230929,16,5246,3038,Limpieza,63,47,Bodega Sur
2023-09-23,F00087,Ana Torres,Retail Pacífico,Sellador Epóxico,L230919,2,12529,9200,Químicos,4,2,Bodega Sur
2023-09-25,F00088,Ana Torres,Logística Andes,Aditivo Antiespuma,L230910,51,5520,3611,Químicos,182,131,Bodega Centro
2023-09-25,F00088,Ana Torres,Logística Andes,Desengrasante Industrial,L230916,32,5074,3297,Químicos,108,76,Bodega Centro
2023-09-27,F00089,María López,Química Valpo,Detergente Alcalino,L230924,24,3768,2268,Limpieza,58,34,Bodega Sur
2023-09-27,F00090,Pedro Ruiz,Distribuidora Austral,Desengrasante Industrial,L230907,39,4796,2890,Químicos,123,84,Bodega Sur
2023-09-27,F00091,Juan Pérez,Comercial FríoSur,Detergente Alcalino,L230921,23,4229,2335,Limpieza,89,66,Bodega Norte
2023-09-27,F00091,Juan Pérez,Comercial FríoSur,Desengrasante Industrial,L230924,27,5114,2892,Químicos,101,74,Bodega Norte
2023-09-27,F00091,Juan Pérez,Comercial FríoSur,Sellador Epóxico,L230929,4,13482,8393,Químicos,13,9,Bodega Norte
2023-09-27,F00091,Juan Pérez,Comercial FríoSur,Detergente Enzimático,L230913,53,6184,4111,Limpieza,170,117,Bodega Norte
2023-09-27,F00091,Juan Pérez,Comercial FríoSur,Solvente Multiuso,L230902,26,7494,4548,Solventes,135,109,Bodega Norte
2023-09-29,F00092,Ana Torres,Supermercados Nova,Desinfectante Amonio,L230907,16,5051,3190,Limpieza,68,52,Bodega Sur
2023-09-29,F00092,Ana Torres,Supermercados Nova,Detergente Enzimático,L230924,38,6311,4021,Limpieza,78,40,Bodega Sur
2023-09-29,F00093,María López,Retail Pacífico,Sellador Epóxico,L230920,2,12224,8687,Químicos,7,5,Bodega Norte
2023-09-29,F00093,María López,Retail Pacífico,Removedor de Ceras,L230914,1,9680,5193,Solventes,3,2,Bodega Norte
2023-09-29,F00093,María López,Retail Pacífico,Removedor de Ceras,L230927,2,9680,5193,Solventes,11,9,Bodega Norte
2023-09-29,F00093,María López,Retail Pacífico,Desengrasante Industrial,L230903,14,4816,3054,Químicos,24,10,Bodega Norte
2023-09-29,F00093,María López,Retail Pacífico,Detergente Enzimático,L230903,45,5856,3632,Limpieza,145,100,Bodega Norte
2023-09-30,F00094,María López,Servicios Mineros Z,Desinfectante Amonio,L230910,36,4987,3117,Limpieza,114,78,Bodega Norte
2023-09-30,F00094,María López,Servicios Mineros Z,Aditivo Antiespuma,L230929,12,5646,3406,Químicos,37,25,Bodega Norte
2023-09-30,F00094,María López,Servicios Mineros Z,Sellador Epóxico,L230923,8,13581,9301,Químicos,20,12,Bodega Norte
2023-09-30,F00094,María López,Servicios Mineros Z,Detergente Enzimático,L230921,51,5880,3930,Limpieza,147,96,Bodega Norte
2023-10-02,F00095,Ana Torres,MetalMaq Ltda,Desinfectante Amonio,L231025,11,5109,3345,Limpieza,38,27,Bodega Sur
2023-10-02,F00095,Ana Torres,MetalMaq Ltda,Sellador Epóxico,L231021,1,12258,8387,Químicos,2,1,Bodega Sur
2023-10-02,F00095,Ana Torres,MetalMaq Ltda,Sellador Epóxico,L231023,1,12258,8387,Químicos,2,1,Bodega Sur
2023-10-02,F00095,Ana Torres,MetalMaq Ltda,Solvente Multiuso,L231003,29,7371,4576,Solventes,65,36,Bodega Sur
2023-10-02,F00095,Ana Torres,MetalMaq Ltda,Removedor de Ceras,L231022,5,9359,5206,Solventes,20,15,Bodega Sur
2023-10-02,F00096,Juan Pérez,Comercial FríoSur,Detergente Enzimático,L231013,56,5867,3829,Limpieza,194,138,Bodega Centro
2023-10-02,F00096,Juan Pérez,Comercial FríoSur,Sellador Epóxico,L231028,9,12806,9465,Químicos,32,23,Bodega Centro
2023-10-02,F00097,Pedro Ruiz,Retail Pacífico,Desengrasante Industrial,L231025,41,4703,3108,Químicos,123,82,Bodega Centro
2023-10-03,F00098,Ana Torres,Logística Andes,Detergente Enzimático,L231013,45,6314,3649,Limpieza,186,141,Bodega Centro
2023-10-03,F00099,Juan Pérez,Distribuidora Austral,Desinfectante Amonio,L231022,3,4959,2971,Limpieza,7,4,Bodega Norte
2023-10-03,F00099,Juan Pérez,Distribuidora Austral,Desinfectante Amonio,L231007,37,4959,2971,Limpieza,124,87,Bodega Norte
2023-10-03,F00099,Juan Pérez,Distribuidora Austral,Detergente Enzimático,L231002,30,6700,3696,Limpieza,131,101,Bodega Norte
2023-10-03,F00099,Juan Pérez,Distribuidora Austral,Detergente Enzimático,L231003,2,6700,3696,Limpieza,6,4,Bodega Norte
2023-10-03,F00099,Juan Pérez,Distribuidora Austral,Desengrasante Industrial,L231026,45,4824,3085,Químicos,191,146,Bodega Norte
2023-10-04,F00100,Pedro Ruiz,Química Valpo,Desengrasante Industrial,L231013,6,5060,3231,Químicos,17,11,Bodega Sur
2023-10-04,F00100,Pedro Ruiz,Química Valpo,Desinfectante Amonio,L231005,16,4975,3293,Limpieza,71,55,Bodega Sur
2023-10-04,F00101,María López,Industrias Polar,Desinfectante Amonio,L231018,12,5037,3203,Limpieza,43,31,Bodega Norte
2023-10-04,F00101,María López,Industrias Polar,Sellador Epóxico,L231026,5,12339,8990,Químicos,22,17,Bodega Norte
2023-10-04,F00101,María López,Industrias Polar,Detergente Enzimático,L231010,63,6287,3888,Limpieza,259,196,Bodega Norte
2023-10-05,F00102,Juan Pérez,Supermercados Nova,Aditivo Antiespuma,L231008,63,5378,3583,Químicos,171,108,Bodega Centro
2023-10-05,F00102,Juan Pérez,Supermercados Nova,Sellador Epóxico,L231022,9,13182,9514,Químicos,33,24,Bodega Centro
2023-10-05,F00102,Juan Pérez,Supermercados Nova,Desengrasante Industrial,L231010,56,4675,2941,Químicos,103,47,Bodega Centro
2023-10-05,F00102,Juan Pérez,Supermercados Nova,Desinfectante Amonio,L231014,16,5396,3251,Limpieza,52,36,Bodega Centro
2023-10-05,F00103,Pedro Ruiz,Química Valpo,Aditivo Antiespuma,L231018,15,6053,3576,Químicos,68,53,Bodega Centro
2023-10-05,F00103,Pedro Ruiz,Química Valpo,Sellador Epóxico,L231022,1,12988,9037,Químicos,1,0,Bodega Centro
2023-10-05,F00103,Pedro Ruiz,Química Valpo,Solvente Multiuso,L231013,5,7086,4469,Solventes,25,20,Bodega Centro
2023-10-05,F00104,Ana Torres,Comercial FríoSur,Removedor de Ceras,L231010,1,9420,4930,Solventes,2,1,Bodega Centro
2023-10-05,F00104,Ana Torres,Comercial FríoSur,Solvente Multiuso,L231019,22,8011,4730,Solventes,84,62,Bodega Centro
2023-10-05,F00104,Ana Torres,Comercial FríoSur,Detergente Alcalino,L231007,40,4261,2471,Limpieza,103,63,Bodega Centro
2023-10-05,F00104,Ana Torres,Comercial FríoSur,Aditivo Antiespuma,L231026,48,5860,3466,Químicos,52,4,Bodega Centro
2023-10-07,F00105,Pedro Ruiz,Industrias Polar,Detergente Enzimático,L231005,12,6132,3967,Limpieza,39,27,Bodega Centro
2023-10-07,F00105,Pedro Ruiz,Industrias Polar,Detergente Enzimático,L231002,16,6132,3967,Limpieza,33,17,Bodega Centro
2023-10-07,F00105,Pedro Ruiz,Industrias Polar,Aditivo Antiespuma,L231027,36,5900,3238,Químicos,115,79,Bodega Centro
2023-10-07,F00105,Pedro Ruiz,Industrias Polar,Aditivo Antiespuma,L231017,4,5900,3238,Químicos,11,7,Bodega Centro
2023-10-09,F00106,María López,MetalMaq Ltda,Aditivo Antiespuma,L231018,60,5635,3725,Químicos,134,74,Bodega Norte
2023-10-09,F00106,María López,MetalMaq Ltda,Desengrasante Industrial,L231010,56,5244,2978,Químicos,198,142,Bodega Norte
2023-10-11,F00107,María López,Logística Andes,Detergente Enzimático,L231001,20,5886,3983,Limpieza,48,28,Bodega Sur
2023-10-11,F00107,María López,Logística Andes,Detergente Enzimático,L231019,33,5886,3983,Limpieza,146,113,Bodega Sur
2023-10-11,F00107,María López,Logística Andes,Desengrasante Industrial,L231012,36,5178,2905,Químicos,43,7,Bodega Sur
2023-10-11,F00107,María López,Logística Andes,Desengrasante Industrial,L231001,12,5178,2905,Químicos,58,46,Bodega Sur
2023-10-11,F00107,María López,Logística Andes,Removedor de Ceras,L231013,48,8579,5190,Solventes,155,107,Bodega Sur
2023-10-11,F00108,Ana Torres,Química Valpo,Solvente Multiuso,L231027,7,8085,4654,Solventes,26,19,Bodega Centro
2023-10-11,F00108,Ana Torres,Química Valpo,Detergente Enzimático,L231002,39,6357,3743,Limpieza,112,73,Bodega Centro
2023-10-11,F00108,Ana Torres,Química Valpo,Removedor de Ceras,L231011,4,8718,5223,Solventes,17,13,Bodega Centro
2023-10-11,F00108,Ana Torres,Química Valpo,Desengrasante Industrial,L231017,55,5251,2953,Químicos,176,121,Bodega Centro
2023-10-11,F00108,Ana Torres,Química Valpo,Desengrasante Industrial,L231021,7,5251,2953,Químicos,8,1,Bodega Centro
2023-10-11,F00109,Juan Pérez,Alimentos Andinos,Detergente Enzimático,L231008,49,6372,3907,Limpieza,209,160,Bodega Centro
2023-10-11,F00109,Juan Pérez,Alimentos Andinos,Removedor de Ceras,L231008,5,9363,5285,Solventes,15,10,Bodega Centro
2023-10-11,F00109,Juan Pérez,Alimentos Andinos,Removedor de Ceras,L231009,6,9363,5285,Solventes,26,20,Bodega Centro
2023-10-11,F00110,María López,Comercial FríoSur,Sellador Epóxico,L231029,7,12724,9475,Químicos,7,0,Bodega Norte
2023-10-11,F00110,María López,Comercial FríoSur,Desengrasante Industrial,L231006,55,4846,3027,Químicos,110,55,Bodega Norte
2023-10-11,F00110,María López,Comercial FríoSur,Detergente Alcalino,L231015,18,3978,2397,Limpieza,46,28,Bodega Norte
2023-10-11,F00111,María López,Alimentos Andinos,Sellador Epóxico,L231008,5,12515,9310,Químicos,12,7,Bodega Sur
2023-10-11,F00111,María López,Alimentos Andinos,Sellador Epóxico,L231005,4,12515,9310,Químicos,11,7,Bodega Sur
2023-10-11,F00111,María López,Alimentos Andinos,Desinfectante Amonio,L231012,12,5139,3183,Limpieza,36,24,Bodega Sur
2023-10-11,F00111,María López,Alimentos Andinos,Desinfectante Amonio,L231007,18,5139,3183,Limpieza,75,57,Bodega Sur
2023-10-12,F00112,María López,Supermercados Nova,Detergente Enzimático,L231017,25,6612,3741,Limpieza,134,109,Bodega Sur
2023-10-12,F00112,María López,Supermercados Nova,Aditivo Antiespuma,L231019,24,6043,3345,Químicos,57,33,Bodega Sur
2023-10-12,F00112,María López,Supermercados Nova,Detergente Alcalino,L231013,22,4177,2308,Limpieza,34,12,Bodega Sur
2023-10-12,F00112,María López,Supermercados Nova,Sellador Epóxico,L231005,4,13549,8269,Químicos,14,10,Bodega Sur
2023-10-12,F00113,Ana Torres,Supermercados Nova,Removedor de Ceras,L231016,2,9119,4916,Solventes,5,3,Bodega Norte
2023-10-12,F00113,Ana Torres,Supermercados Nova,Removedor de Ceras,L231006,3,9119,4916,Solventes,11,8,Bodega Norte
2023-10-12,F00113,Ana Torres,Supermercados Nova,Desinfectante Amonio,L231002,14,5328,2960,Limpieza,24,10,Bodega Norte
2023-10-12,F00114,Juan Pérez,Supermercados Nova,Detergente Enzimático,L231013,39,6434,3994,Limpieza,83,44,Bodega Sur
2023-10-12,F00115,Ana Torres,Industrias Polar,Detergente Enzimático,L231029,18,6202,3995,Limpieza,59,41,Bodega Centro
2023-10-12,F00115,Ana Torres,Industrias Polar,Detergente Enzimático,L231009,5,6202,3995,Limpieza,14,9,Bodega Centro
2023-10-12,F00116,Juan Pérez,Industrias Polar,Solvente Multiuso,L231014,19,7601,4549,Solventes,36,17,Bodega Sur
2023-10-12,F00117,María López,Supermercados Nova,Detergente Alcalino,L231003,15,4252,2318,Limpieza,27,12,Bodega Centro
2023-10-12,F00117,María López,Supermercados Nova,Detergente Alcalino,L231007,6,4252,2318,Limpieza,28,22,Bodega Centro
2023-10-12,F00117,María López,Supermercados Nova,Desinfectante Amonio,L231001,15,5470,3303,Limpieza,32,17,Bodega Centro
2023-10-12,F00117,María López,Supermercados Nova,Desinfectante Amonio,L231015,1,5470,3303,Limpieza,3,2,Bodega Centro
2023-10-12,F00117,María López,Supermercados Nova,Desengrasante Industrial,L231001,27,5086,2933,Químicos,101,74,Bodega Centro
2023-10-12,F00118,Juan Pérez,Logística Andes,Desengrasante Industrial,L231009,25,4990,3046,Químicos,93,68,Bodega Norte
2023-10-12,F00118,Juan Pérez,Logística Andes,Desengrasante Industrial,L231018,9,4990,3046,Químicos,20,11,Bodega Norte
2023-10-14,F00119,Pedro Ruiz,Supermercados Nova,Detergente Enzimático,L231011,12,6218,4081,Limpieza,34,22,Bodega Sur
2023-10-14,F00119,Pedro Ruiz,Supermercados Nova,Solvente Multiuso,L231019,16,7904,4669,Solventes,72,56,Bodega Sur
2023-10-14,F00120,María López,Química Valpo,Desinfectante Amonio,L231012,6,5237,3146,Limpieza,17,11,Bodega Norte
2023-10-14,F00120,María López,Química Valpo,Desinfectante Amonio,L231010,17,5237,3146,Limpieza,37,20,Bodega Norte
2023-10-14,F00120,María López,Química Valpo,Sellador Epóxico,L231007,3,12734,8806,Químicos,7,4,Bodega Norte
2023-10-14,F00121,María López,Servicios Mineros Z,Solvente Multiuso,L231001,26,7070,4799,Solventes,42,16,Bodega Centro
2023-10-14,F00121,María López,Servicios Mineros Z,Desinfectante Amonio,L231001,14,5353,2945,Limpieza,21,7,Bodega Centro
2023-10-16,F00122,Pedro Ruiz,Alimentos Andinos,Desinfectante Amonio,L231018,12,5039,3013,Limpieza,16,4,Bodega Norte
2023-10-16,F00122,Pedro Ruiz,Alimentos Andinos,Desinfectante Amonio,L231016,10,5039,3013,Limpieza,20,10,Bodega Norte
2023-10-16,F00122,Pedro Ruiz,Alimentos Andinos,Removedor de Ceras,L231009,8,8915,5139,Solventes,33,25,Bodega Norte
2023-10-16,F00122,Pedro Ruiz,Alimentos Andinos,Removedor de Ceras,L231005,1,8915,5139,Solventes,3,2,Bodega Norte
2023-10-17,F00123,Juan Pérez,Servicios Mineros Z,Detergente Enzimático,L231004,50,5932,3914,Limpieza,142,92,Bodega Sur
2023-10-17,F00124,María López,Distribuidora Austral,Removedor de Ceras,L231018,6,8370,4968,Solventes,9,3,Bodega Centro
2023-10-17,F00124,María López,Distribuidora Austral,Desinfectante Amonio,L231002,25,5484,3221,Limpieza,113,88,Bodega Centro
2023-10-18,F00125,Ana Torres,Logística Andes,Detergente Enzimático,L231029,11,5999,4074,Limpieza,37,26,Bodega Sur
2023-10-18,F00125,Ana Torres,Logística Andes,Solvente Multiuso,L231003,22,8093,4974,Solventes,69,47,Bodega Sur
2023-10-18,F00126,María López,Distribuidora Austral,Detergente Alcalino,L231022,19,4171,2520,Limpieza,58,39,Bodega Centro
2023-10-18,F00126,María López,Distribuidora Austral,Removedor de Ceras,L231018,2,9117,4985,Solventes,5,3,Bodega Centro
2023-10-18,F00126,María López,Distribuidora Austral,Solvente Multiuso,L231007,20,7940,4821,Solventes,59,39,Bodega Centro
2023-10-18,F00126,María López,Distribuidora Austral,Sellador Epóxico,L231021,1,13012,8352,Químicos,3,2,Bodega Centro
2023-10-19,F00127,María López,Industrias Polar,Removedor de Ceras,L231025,9,8984,5346,Solventes,37,28,Bodega Norte
2023-10-19,F00127,María López,Industrias Polar,Sellador Epóxico,L231029,10,13273,8375,Químicos,22,12,Bodega Norte
2023-10-19,F00127,María López,Industrias Polar,Solvente Multiuso,L231014,33,7355,4984,Solventes,112,79,Bodega Norte
2023-10-19,F00128,Ana Torres,Distribuidora Austral,Detergente Enzimático,L231006,51,6474,3880,Limpieza,158,107,Bodega Centro
